name,cod_distrito,distrito,geometry
Restaurante El Tanque,18,Villa de Vallecas,POINT (-3.5938315 40.3604531)
Restaurante El Valle Hermoso,6,Tetuán,POINT (-3.6965576 40.4532068)
Restaurante Etxegarate,7,Chamberí,POINT (-3.6933592 40.4338471)
Restaurante Fartucu,6,Tetuán,POINT (-3.7123788 40.4540503)
Restaurante Fereva,8,Fuencarral-El Pardo,POINT (-3.6895029 40.4854963)
Restaurante Fuego,4,Salamanca,POINT (-3.6878165 40.4363457)
Restaurante Gallego Anjor,12,Usera,POINT (-3.723793 40.3835461)
Restaurante Garten True Food,6,Tetuán,POINT (-3.6950889 40.4492364)
Restaurante Gastrohub,21,Barajas,POINT (-3.5918303 40.4902356)
Restaurante Ginger,1,Centro,POINT (-3.7021784 40.4142521)
Restaurante Golf,8,Fuencarral-El Pardo,POINT (-3.7578636 40.4955212)
Restaurante Gong Fu,12,Usera,POINT (-3.7064408 40.3867078)
Restaurante Green Marta II,8,Fuencarral-El Pardo,POINT (-3.6871073 40.4908458)
Restaurante Gómez,4,Salamanca,POINT (-3.6663896 40.4321533)
Restaurante HAN,1,Centro,POINT (-3.7075931 40.4165143)
Restaurante Haramboure,4,Salamanca,POINT (-3.6859003 40.4339449)
Restaurante Hegar,1,Centro,POINT (-3.7065788 40.4153209)
Restaurante Her,4,Salamanca,POINT (-3.6888358 40.4264886)
Restaurante Hermanos Méndez,10,Latina,POINT (-3.7412007 40.3900484)
Restaurante Iguña,15,Ciudad Lineal,POINT (-3.6524442 40.4365143)
Restaurante Indiano,4,Salamanca,POINT (-3.685887 40.4291217)
Restaurante Kibanda,10,Latina,POINT (-3.7637547 40.4070165)
Restaurante Krápula,4,Salamanca,POINT (-3.6837322 40.4238521)
Restaurante Kujira,2,Arganzuela,POINT (-3.6899261 40.3902374)
Restaurante L'Albufera,6,Tetuán,POINT (-3.6919756 40.4616547)
Restaurante La Alpargatería,4,Salamanca,POINT (-3.6800263 40.4349285)
Restaurante La Bistroteca,4,Salamanca,POINT (-3.6786111 40.4242711)
Restaurante La Catapa,3,Retiro,POINT (-3.6769279 40.4195394)
Restaurante La Catedral,1,Centro,POINT (-3.7010637 40.4166035)
Restaurante La Charlona,4,Salamanca,POINT (-3.6779636 40.4298797)
Restaurante La Chula,7,Chamberí,POINT (-3.7027581 40.4344396)
Restaurante La Cuchara,7,Chamberí,POINT (-3.711613 40.431548)
Restaurante La Figal,7,Chamberí,POINT (-3.716111 40.4296277)
Restaurante La Gaditana,4,Salamanca,POINT (-3.6726509 40.4255127)
Restaurante La Madreña Castellana,7,Chamberí,POINT (-3.6905265 40.438986)
Restaurante La Madrina,17,Villaverde,POINT (-3.7134305 40.3443307)
Restaurante La Montería,3,Retiro,POINT (-3.6775529 40.4202627)
Restaurante La Nobia,2,Arganzuela,POINT (-3.6998331 40.4078556)
Restaurante La Paquita,2,Arganzuela,POINT (-3.6836346 40.3967478)
Restaurante La Parra,6,Tetuán,POINT (-3.7223125 40.4709107)
Restaurante La Pirámide,8,Fuencarral-El Pardo,POINT (-3.6881215 40.489768)
Restaurante La Toledana,8,Fuencarral-El Pardo,POINT (-3.686437 40.4978804)
Restaurante La Tomata,7,Chamberí,POINT (-3.7006259 40.4290525)
Restaurante Lacum,16,Hortaleza,POINT (-3.6129742 40.4928727)
Restaurante Lana,7,Chamberí,POINT (-3.6992035 40.4412867)
Restaurante Liujie,12,Usera,POINT (-3.7060066 40.3867901)
Restaurante Los Amigos,21,Barajas,POINT (-3.5833598 40.4511971)
Restaurante Lur,2,Arganzuela,POINT (-3.6919376 40.3922759)
Restaurante Mandarín,4,Salamanca,POINT (-3.6914346 40.4242779)
Restaurante Marisquería Carta Marina,5,Chamartín,POINT (-3.6853331 40.4585758)
Restaurante Marysierra,8,Fuencarral-El Pardo,POINT (-3.6869463 40.4980289)
Restaurante Masterchef,5,Chamartín,POINT (-3.6823178 40.4430984)
Restaurante Mavera Mavera Bar&Restaurante,6,Tetuán,POINT (-3.6976884 40.4601655)
Restaurante Meile,12,Usera,POINT (-3.7060662 40.3837616)
Restaurante Merche,5,Chamartín,POINT (-3.6753596 40.4470128)
Restaurante Mezcal,3,Retiro,POINT (-3.6821049 40.4049122)
Restaurante Midtown,5,Chamartín,POINT (-3.689075 40.4496324)
Restaurante Miguel Ángel,17,Villaverde,POINT (-3.7008454 40.3528077)
Restaurante Mirasol,8,Fuencarral-El Pardo,POINT (-3.7139486 40.4828886)
Restaurante Miso,2,Arganzuela,POINT (-3.7133507 40.4048689)
Restaurante Monteferro,12,Usera,POINT (-3.6956093 40.3829209)
Restaurante Nai,3,Retiro,POINT (-3.6769327 40.4168281)
Restaurante Nunuka - Bistró Madrid,1,Centro,POINT (-3.6974647 40.4208797)
Restaurante Oliveros,1,Centro,POINT (-3.7076958 40.4115236)
Restaurante Oriental Victoria,17,Villaverde,POINT (-3.6856589 40.357456)
Restaurante Oter,4,Salamanca,POINT (-3.6862021 40.4287974)
Restaurante Ottica,15,Ciudad Lineal,POINT (-3.6653806 40.444117)
Restaurante P-6,5,Chamartín,POINT (-3.6869475 40.451688)
Restaurante PAROLE - Pizzería Italiana,7,Chamberí,POINT (-3.6989086 40.4453004)
Restaurante Pastrana,14,Moratalaz,POINT (-3.6429769 40.3935378)
Restaurante Pedreña,16,Hortaleza,POINT (-3.6594529 40.4689591)
Restaurante Persimmons,1,Centro,POINT (-3.6939318 40.4236415)
Restaurante Peruano,11,Carabanchel,POINT (-3.7332304 40.3877163)
Restaurante Pico Pico,15,Ciudad Lineal,POINT (-3.6411778 40.445038)
Restaurante Pollo y Carbón,8,Fuencarral-El Pardo,POINT (-3.6941022 40.4946761)
Restaurante Rast,20,San Blas-Canillejas,POINT (-3.6205603 40.4363246)
Restaurante Rast,6,Tetuán,POINT (-3.6882395 40.4632195)
Restaurante Real Pinto,17,Villaverde,POINT (-3.7063955 40.3476674)
Restaurante Reina Sofía,2,Arganzuela,POINT (-3.6957563 40.4074166)
Restaurante Sabores,21,Barajas,POINT (-3.5786893 40.4504819)
Restaurante Sal Negra,5,Chamartín,POINT (-3.6812086 40.4676102)
Restaurante San Nicolás,4,Salamanca,POINT (-3.6576283 40.425103)
Restaurante San Román,3,Retiro,POINT (-3.6759327 40.4043102)
Restaurante Santa Olalla,3,Retiro,POINT (-3.6695451 40.4177025)
Restaurante Santamago,16,Hortaleza,POINT (-3.6507042 40.4884698)
Restaurante Sichuan,12,Usera,POINT (-3.7061851 40.3854483)
Restaurante Sidrería Carlos Tartiere,3,Retiro,POINT (-3.6749567 40.4194602)
Restaurante SottoSopra,4,Salamanca,POINT (-3.6863068 40.4233495)
Restaurante St.James,6,Tetuán,POINT (-3.6928255 40.4627211)
Restaurante Sushi&Buey - Okela,16,Hortaleza,POINT (-3.6507365 40.4880434)
Restaurante Tendido 7,4,Salamanca,POINT (-3.6673303 40.4313813)
Restaurante Thong,4,Salamanca,POINT (-3.6869952 40.4370079)
Restaurante Tokio,7,Chamberí,POINT (-3.7162781 40.4331755)
Restaurante Top One,5,Chamartín,POINT (-3.685354 40.4581707)
Restaurante Triana,3,Retiro,POINT (-3.6763117 40.4196753)
Restaurante Universo,15,Ciudad Lineal,POINT (-3.6474739 40.4287337)
Restaurante Vicen's,15,Ciudad Lineal,POINT (-3.6595648 40.4595748)
Restaurante Vietnamita Mekong,1,Centro,POINT (-3.6962503 40.410739)
Restaurante Vivares,1,Centro,POINT (-3.6994754 40.4224261)
Restaurante Xiaonzai,1,Centro,POINT (-3.7106143 40.4249094)
Restaurante Xidada,12,Usera,POINT (-3.707876 40.3846996)
Restaurante Yorokobi,6,Tetuán,POINT (-3.6999594 40.4532016)
Restaurante Yuanwei 缘味,12,Usera,POINT (-3.7061764 40.3843596)
Restaurante Yuca,16,Hortaleza,POINT (-3.6760927 40.4766134)
Restaurante asiático Xian,15,Ciudad Lineal,POINT (-3.6635117 40.4374046)
Restaurante cafetería El Museo,21,Barajas,POINT (-3.5842667 40.4521392)
Restaurante el Cisne Azul,1,Centro,POINT (-3.6959354 40.4226551)
Restaurante hermanos Miguez,10,Latina,POINT (-3.7373901 40.4097753)
Restaurante la Buena Vida,1,Centro,POINT (-3.6940512 40.4229408)
Restaurante otavaleño,8,Fuencarral-El Pardo,POINT (-3.6892489 40.4868023)
Restaurante Èter,2,Arganzuela,POINT (-3.6916876 40.3932129)
Restaurante-Cervecería Casa Ricardo,3,Retiro,POINT (-3.6828055 40.4051448)
Retorno,15,Ciudad Lineal,POINT (-3.6582253 40.435293)
Retrogusto,1,Centro,POINT (-3.7112893 40.4161194)
Revival Café Madrid,9,Moncloa-Aravaca,POINT (-3.8094691 40.4661374)
Revoltosa,1,Centro,POINT (-3.6997005 40.4145549)
Rey de Tallarines,1,Centro,POINT (-3.7095825 40.4246311)
Rey de Tallarines,7,Chamberí,POINT (-3.7021318 40.431468)
Rianxo,6,Tetuán,POINT (-3.6964096 40.446667)
Rias Bajas,5,Chamartín,POINT (-3.6711992 40.4425028)
Riaño,7,Chamberí,POINT (-3.713984 40.4388459)
Ribs,20,San Blas-Canillejas,POINT (-3.5874712 40.446502)
Ribs,1,Centro,POINT (-3.7041013 40.4192628)
Ribs Arturo Soria,15,Ciudad Lineal,POINT (-3.6497704 40.4496302)
Rico Grill,6,Tetuán,POINT (-3.7116712 40.4730539)
Rifugio,1,Centro,POINT (-3.7102388 40.4104042)
Rincon De Manoteras,16,Hortaleza,POINT (-3.6673124 40.4880478)
Rincón Bruxelles,1,Centro,POINT (-3.7095861 40.4169042)
Rincón Catracho,10,Latina,POINT (-3.7433741 40.3912559)
Rincón Latino,15,Ciudad Lineal,POINT (-3.642872 40.4322182)
Rincón de Ati,1,Centro,POINT (-3.708437 40.41512)
Rincón del Alba,5,Chamartín,POINT (-3.6716859 40.4461804)
Rincón del Capricho,20,San Blas-Canillejas,POINT (-3.6034684 40.453747)
Ristorante Baldoria,4,Salamanca,POINT (-3.6707425 40.4294985)
Riveira II,6,Tetuán,POINT (-3.6993079 40.4608034)
Robin Hood,1,Centro,POINT (-3.7105023 40.4129569)
Robuchon,4,Salamanca,POINT (-3.6892325 40.4278811)
Rocacho Plaza,4,Salamanca,POINT (-3.6789962 40.4299079)
Rocafría,1,Centro,POINT (-3.6955709 40.4218481)
Rodríguez,1,Centro,POINT (-3.7056944 40.4155575)
Rolenka,1,Centro,POINT (-3.7074421 40.4162827)
Roll,7,Chamberí,POINT (-3.7096169 40.4271135)
Rollo Ocho,1,Centro,POINT (-3.7113337 40.4140033)
Romea,4,Salamanca,POINT (-3.6680647 40.4269701)
Romero verde,7,Chamberí,POINT (-3.7030838 40.4323405)
Ronda,1,Centro,POINT (-3.7162104 40.4083058)
Ronda 14,4,Salamanca,POINT (-3.6844844 40.4363042)
Roost Chicken,7,Chamberí,POINT (-3.7035357 40.427347)
Roostiq,1,Centro,POINT (-3.6962812 40.4219999)
Roots Lamarca,1,Centro,POINT (-3.6956332 40.4245829)
Rosi,6,Tetuán,POINT (-3.7117172 40.4751471)
Rosi La Loca Taberna,1,Centro,POINT (-3.7030024 40.4157857)
Rowok,13,Puente de Vallecas,POINT (-3.6678746 40.3971541)
Royal,3,Retiro,POINT (-3.6813658 40.4042951)
Royal Cantonés,12,Usera,POINT (-3.7025294 40.3830794)
Royal Fenix,5,Chamartín,POINT (-3.679156 40.4549166)
Royal Thai,6,Tetuán,POINT (-3.6933814 40.4577561)
Royal Thai,8,Fuencarral-El Pardo,POINT (-3.6711103 40.5113157)
Rubaiyat,5,Chamartín,POINT (-3.6867845 40.4607672)
Rubimar,16,Hortaleza,POINT (-3.6300482 40.4726048)
Running Sushi Akihabara,1,Centro,POINT (-3.7132488 40.4250243)
Running Sushi in Osaka,4,Salamanca,POINT (-3.6736439 40.4259307)
Ruta 108,3,Retiro,POINT (-3.6702447 40.409318)
Ruta 20,7,Chamberí,POINT (-3.7020573 40.4355349)
Ruta Las Hurdes,3,Retiro,POINT (-3.6737502 40.4020718)
Rutabaga,1,Centro,POINT (-3.7015097 40.4231519)
Ría del Sella,21,Barajas,POINT (-3.5813703 40.4791886)
Rías Altas,1,Centro,POINT (-3.6990254 40.4124114)
Río Miño,7,Chamberí,POINT (-3.7107778 40.4260755)
Río Sorbe,6,Tetuán,POINT (-3.7048601 40.4768661)
Río Tormes,7,Chamberí,POINT (-3.6927909 40.4376155)
S10,7,Chamberí,POINT (-3.7129174 40.4362967)
SANDWICHES OLMEDO SL,16,Hortaleza,POINT (-3.6308738 40.4727423)
Sa Brisa Madrid,3,Retiro,POINT (-3.6792401 40.4201481)
SabeaPeru,14,Moratalaz,POINT (-3.6428444 40.4016644)
Sabor,4,Salamanca,POINT (-3.6784561 40.4262568)
Sabor 100% Latino 2,2,Arganzuela,POINT (-3.7190699 40.3982358)
Sabor Cantonés,1,Centro,POINT (-3.7082912 40.4235286)
Sabor Gaucho,6,Tetuán,POINT (-3.6944505 40.4601591)
Sabor K-tracho,11,Carabanchel,POINT (-3.7374301 40.386715)
Sabor Nusantara,7,Chamberí,POINT (-3.6998372 40.4359248)
Sabor Sichuan,7,Chamberí,POINT (-3.7134516 40.425759)
Sabor Sichuan,12,Usera,POINT (-3.706466 40.3868828)
Sabores,12,Usera,POINT (-3.7064849 40.3861396)
Sabores patagónicos,1,Centro,POINT (-3.7247707 40.413651)
Sacha,5,Chamartín,POINT (-3.6874703 40.4607935)
Saddle,4,Salamanca,POINT (-3.6911125 40.427537)
Sagar,4,Salamanca,POINT (-3.6723777 40.4358615)
Sagardi,4,Salamanca,POINT (-3.6902887 40.4277291)
Sagardi,1,Centro,POINT (-3.6966034 40.4173325)
Sagaretxe,7,Chamberí,POINT (-3.7010958 40.4342102)
Sagredo,3,Retiro,POINT (-3.6758586 40.4070576)
Sahuaro,1,Centro,POINT (-3.7071195 40.4111418)
Saisho,7,Chamberí,POINT (-3.7165143 40.4257077)
Sake,16,Hortaleza,POINT (-3.6710764 40.4829415)
Sake Dining Himawari,1,Centro,POINT (-3.6932565 40.4226068)
Saku,7,Chamberí,POINT (-3.7017991 40.432043)
Sakura Maru,7,Chamberí,POINT (-3.6971864 40.4322673)
Sal gorda,6,Tetuán,POINT (-3.714742 40.4477084)
Sal y Azúcar,11,Carabanchel,POINT (-3.7406732 40.3729572)
Sala de Despiece 2,1,Centro,POINT (-3.6995059 40.4187331)
Sala de Despiece 2,1,Centro,POINT (-3.6995009 40.4186789)
Salad Var,6,Tetuán,POINT (-3.6856318 40.474233)
Salazar,15,Ciudad Lineal,POINT (-3.637455 40.4422721)
Salchichería El Grill Alemán,10,Latina,POINT (-3.7514944 40.4114294)
Saluteria Velázquez,4,Salamanca,POINT (-3.6846299 40.4219416)
Salutteria,7,Chamberí,POINT (-3.7000241 40.4302212)
Salón Los 5 Pinos,21,Barajas,POINT (-3.5683505 40.4491479)
Samara,7,Chamberí,POINT (-3.7018444 40.4303176)
Samba,7,Chamberí,POINT (-3.6910522 40.4362225)
Sambat,2,Arganzuela,POINT (-3.7018304 40.4026325)
Samber,4,Salamanca,POINT (-3.6648194 40.4262843)
Samm,5,Chamartín,POINT (-3.6699377 40.4642707)
San Antonio,1,Centro,POINT (-3.7216412 40.4213633)
San Bernardo 115,7,Chamberí,POINT (-3.7048872 40.4326926)
San Cristóbal,1,Centro,POINT (-3.7056571 40.4160993)
San Cristóbal,6,Tetuán,POINT (-3.7010286 40.461306)
San Francisco,8,Fuencarral-El Pardo,POINT (-3.7814011 40.5197744)
San Francisco 13,1,Centro,POINT (-3.7134164 40.4105984)
San Mamés,7,Chamberí,POINT (-3.7037893 40.4455318)
Sana Vegetariana,1,Centro,POINT (-3.72544 40.4141431)
Sanabria,6,Tetuán,POINT (-3.7097341 40.452166)
Sanabria,1,Centro,POINT (-3.6940348 40.4091828)
Sandwich Club Café,4,Salamanca,POINT (-3.6810407 40.4302191)
Sandó,1,Centro,POINT (-3.7087109 40.4206147)
Sandó,1,Centro,POINT (-3.7089606 40.4209125)
Sanissimo Gran Via,1,Centro,POINT (-3.7027534 40.4213734)
Sanissimo Opera,1,Centro,POINT (-3.7093862 40.4189932)
Sanissimo Principe Pío,9,Moncloa-Aravaca,POINT (-3.7232986 40.4227242)
Santa Ana Tandoori,1,Centro,POINT (-3.7012718 40.4151459)
Santa Bárbara,6,Tetuán,POINT (-3.6922584 40.4640791)
Santa Rita,7,Chamberí,POINT (-3.6987629 40.4332655)
Santa y Pura,1,Centro,POINT (-3.6972748 40.4102015)
Santanera,1,Centro,POINT (-3.7009136 40.4149922)
Santerra,4,Salamanca,POINT (-3.6782141 40.4289799)
Santita carbón mexicano,1,Centro,POINT (-3.6995762 40.418907)
Santo SAM,4,Salamanca,POINT (-3.6775464 40.4241526)
Saona,6,Tetuán,POINT (-3.6943138 40.4549728)
Saona,4,Salamanca,POINT (-3.672772 40.4296178)
Saona,15,Ciudad Lineal,POINT (-3.6538043 40.4447947)
Saona,5,Chamartín,POINT (-3.685882 40.4608998)
Saona,7,Chamberí,POINT (-3.7053566 40.4317213)
Sapore di Sicilia,15,Ciudad Lineal,POINT (-3.6579929 40.4359298)
Saporem Ventura,1,Centro,POINT (-3.6988681 40.4158609)
Sarang Bang,1,Centro,POINT (-3.7104977 40.4171679)
Sardos,7,Chamberí,POINT (-3.7037417 40.427245)
Sazadón,7,Chamberí,POINT (-3.7153578 40.4359461)
Sazón,6,Tetuán,POINT (-3.7003325 40.4613724)
Sazón Lempira,11,Carabanchel,POINT (-3.7539174 40.3644546)
Scarlett Ópera,1,Centro,POINT (-3.7105347 40.4187759)
Scolani,3,Retiro,POINT (-3.6746449 40.4164314)
Secrets by Farga,6,Tetuán,POINT (-3.6894984 40.4768348)
Seducción a la Carta,6,Tetuán,POINT (-3.6989321 40.4548382)
Selvático,6,Tetuán,POINT (-3.6943889 40.4514052)
Seoul,1,Centro,POINT (-3.7178626 40.4109537)
Serafina,1,Centro,POINT (-3.7023483 40.4163934)
Sergi Arola Gastro,7,Chamberí,POINT (-3.6935433 40.4315495)
Seven,19,Vicálvaro,POINT (-3.5632745 40.4064164)
Sevilla Rock,1,Centro,POINT (-3.7138015 40.4237585)
Sexto,7,Chamberí,POINT (-3.6963836 40.4252476)
Shangai Sehngjan,1,Centro,POINT (-3.7094332 40.4233829)
Shanghai Station,15,Ciudad Lineal,POINT (-3.6440477 40.4438309)
Shanghái Mama,6,Tetuán,POINT (-3.6962868 40.4603467)
Shangrila Dimsum,1,Centro,POINT (-3.7105319 40.4223782)
Shangyuan,2,Arganzuela,POINT (-3.6950056 40.4069704)
Shapla,1,Centro,POINT (-3.7024206 40.4097832)
Shapla,1,Centro,POINT (-3.7025057 40.4098926)
Shenxien,6,Tetuán,POINT (-3.6883018 40.4730201)
Sheraton,6,Tetuán,POINT (-3.7060846 40.4484241)
Shi Shang,1,Centro,POINT (-3.7097211 40.4241019)
Shi-Shang,1,Centro,POINT (-3.7048154 40.4207023)
Shibari,1,Centro,POINT (-3.7086481 40.406913)
Shikku Izakaya,5,Chamartín,POINT (-3.687573 40.4579973)
Shina Tora Ya,4,Salamanca,POINT (-3.6866599 40.4257115)
Shintaku,2,Arganzuela,POINT (-3.6923406 40.3921394)
Shiray,20,San Blas-Canillejas,POINT (-3.6266628 40.437551)
Shiray,20,San Blas-Canillejas,POINT (-3.6221329 40.4268604)
Shisha,1,Centro,POINT (-3.7078185 40.4199733)
Shito Ramen,7,Chamberí,POINT (-3.7073551 40.425697)
Shoo Loong Kan,7,Chamberí,POINT (-3.7134151 40.4255522)
Shukran,16,Hortaleza,POINT (-3.6576302 40.4923957)
Shuwa Shuwa,1,Centro,POINT (-3.6940364 40.4233863)
Sibarita,9,Moncloa-Aravaca,POINT (-3.7828759 40.4585219)
Sibuya,6,Tetuán,POINT (-3.6891549 40.4781744)
Sibuya,3,Retiro,POINT (-3.6741716 40.4183139)
Sichuan Kitchen,1,Centro,POINT (-3.7103967 40.4241049)
Sidreria Astur,16,Hortaleza,POINT (-3.6562786 40.4858577)
Sidreria El Valle,7,Chamberí,POINT (-3.713041 40.4311226)
Sidrería A Lareira,1,Centro,POINT (-3.7109084 40.4227242)
Sidrería Asgaya,2,Arganzuela,POINT (-3.7138553 40.4026501)
Sidrería Astur,3,Retiro,POINT (-3.6775223 40.4054749)
Sidrería Balmori,7,Chamberí,POINT (-3.7037854 40.4453491)
Sidrería Casa Gelín,7,Chamberí,POINT (-3.6975845 40.4394484)
Sidrería Casa Lulo,6,Tetuán,POINT (-3.7118292 40.4467099)
Sidrería Don Carlos,6,Tetuán,POINT (-3.6949415 40.4609299)
Sidrería Donosti,7,Chamberí,POINT (-3.7152608 40.4254287)
Sidrería El Llagar,20,San Blas-Canillejas,POINT (-3.6109203 40.4451116)
Sidrería El Tigre,1,Centro,POINT (-3.6978319 40.4202219)
Sidrería El Tigre,1,Centro,POINT (-3.6987857 40.4203972)
Sidrería Gaztemanu,6,Tetuán,POINT (-3.7087327 40.4529023)
Sidrería La Cuenca,1,Centro,POINT (-3.707038 40.4238331)
Sidrería Los Asturianos,12,Usera,POINT (-3.7077906 40.3836807)
Sidrería Zerain,1,Centro,POINT (-3.6976579 40.4141295)
Sigland,7,Chamberí,POINT (-3.7048287 40.4317611)
Silvela 77,4,Salamanca,POINT (-3.6768136 40.4364911)
Sin Reservas,3,Retiro,POINT (-3.6776845 40.4184995)
Sirena Verde,1,Centro,POINT (-3.7085536 40.4221447)
Sisapo,7,Chamberí,POINT (-3.7004369 40.4318408)
Sky Sushi & Ramen,1,Centro,POINT (-3.6901268 40.4219768)
Snack-Bar Emperador,5,Chamartín,POINT (-3.674079 40.4434956)
Sobrado,1,Centro,POINT (-3.7059379 40.4240125)
Sobre Vino,4,Salamanca,POINT (-3.6747581 40.4340278)
Sobre el Cielo Madrid,14,Moratalaz,POINT (-3.6442975 40.3945449)
Sofía,1,Centro,POINT (-3.6975604 40.4114439)
Sol,17,Villaverde,POINT (-3.7117789 40.3490899)
Sol de Beirut,1,Centro,POINT (-3.7127179 40.4201695)
Solo de Croquetas,1,Centro,POINT (-3.6995699 40.4159756)
Solo de Croquetas,6,Tetuán,POINT (-3.70667 40.446807)
Solofirme,1,Centro,POINT (-3.7088348 40.4100488)
Som Thai,1,Centro,POINT (-3.6982921 40.4212992)
Sonali,1,Centro,POINT (-3.7026858 40.4100791)
Sonko Gastro Bar,1,Centro,POINT (-3.726237 40.4135908)
Soria,2,Arganzuela,POINT (-3.6902256 40.4026876)
Sotanillo,2,Arganzuela,POINT (-3.6950629 40.4052925)
Sotillos's,6,Tetuán,POINT (-3.7071865 40.4531698)
Soy Kitchen,7,Chamberí,POINT (-3.6931898 40.436034)
Spices Cave,14,Moratalaz,POINT (-3.6469963 40.3998387)
Spicy Soul Hot Pot,4,Salamanca,POINT (-3.6840451 40.4351268)
Spiga,3,Retiro,POINT (-3.6696497 40.403664)
Sports & Tapas Bar Madrid,1,Centro,POINT (-3.710176 40.4156736)
Sr. Vázquez,1,Centro,POINT (-3.7121888 40.4205005)
Sr.Ito,1,Centro,POINT (-3.6974283 40.4241543)
Sr.Ito,7,Chamberí,POINT (-3.7005577 40.4312007)
Sra. Smith,1,Centro,POINT (-3.6955787 40.4204244)
St. James,4,Salamanca,POINT (-3.6815776 40.4325683)
Steak Burger,1,Centro,POINT (-3.6995552 40.4188633)
Steak Burger,1,Centro,POINT (-3.7008499 40.42487)
Steak Burger,1,Centro,POINT (-3.7073269 40.419828)
Steak Burger,1,Centro,POINT (-3.6937559 40.4095842)
Steak Grill House,1,Centro,POINT (-3.6942588 40.4101726)
Steak Lovers Restaurante,14,Moratalaz,POINT (-3.6274998 40.4053907)
SteakBurger,1,Centro,POINT (-3.6993961 40.4197955)
Stop 66,4,Salamanca,POINT (-3.6781497 40.4297192)
Stop Madrid,1,Centro,POINT (-3.6986907 40.4123274)
Str EAT,21,Barajas,POINT (-3.5699664 40.4700332)
Straperlo,8,Fuencarral-El Pardo,POINT (-3.6945062 40.5080578)
Street Deli,16,Hortaleza,POINT (-3.6636392 40.5011051)
StreetXo,4,Salamanca,POINT (-3.6877449 40.4299505)
Su SuShi,2,Arganzuela,POINT (-3.6867982 40.4005687)
Subiendo al Sur,7,Chamberí,POINT (-3.7095929 40.4254795)
Sublime Tokyo,1,Centro,POINT (-3.708289 40.4198093)
Suchil 15,7,Chamberí,POINT (-3.7074789 40.4319639)
Sugui Sushi,2,Arganzuela,POINT (-3.717299 40.3980287)
Sukaldea,2,Arganzuela,POINT (-3.6929697 40.4088968)
Sukao Food Fusion,3,Retiro,POINT (-3.6672384 40.3996483)
Sukijoy,7,Chamberí,POINT (-3.6942547 40.4402967)
Sukothay - Japonés y thailandés,6,Tetuán,POINT (-3.6909526 40.4547021)
Sultan Kebap-Pizza,6,Tetuán,POINT (-3.7102831 40.4575858)
Sultan Palast,1,Centro,POINT (-3.6985887 40.4203351)
Sumer,7,Chamberí,POINT (-3.7044885 40.435389)
Summarium,1,Centro,POINT (-3.6943355 40.4110073)
Sumo,6,Tetuán,POINT (-3.692679 40.4595155)
Sumo,7,Chamberí,POINT (-3.7024883 40.4297627)
Sumo,9,Moncloa-Aravaca,POINT (-3.8152598 40.4680659)
Sumo Fusión,1,Centro,POINT (-3.6983182 40.4192229)
Sumo Grill,4,Salamanca,POINT (-3.6752184 40.4349798)
Sumo San,1,Centro,POINT (-3.7131739 40.4241302)
SuperBurger,6,Tetuán,POINT (-3.7014005 40.4469125)
Superchulo,7,Chamberí,POINT (-3.7007863 40.4253241)
Superfuüd,5,Chamartín,POINT (-3.6807011 40.4520651)
Superfuüd,1,Centro,POINT (-3.7038375 40.4225976)
Surtopía,4,Salamanca,POINT (-3.6818311 40.4353719)
Sushi & Buey,21,Barajas,POINT (-3.5813381 40.470291)
Sushi 8,15,Ciudad Lineal,POINT (-3.649378 40.4300448)
Sushi Bao,7,Chamberí,POINT (-3.7113016 40.4316465)
Sushi Bar,1,Centro,POINT (-3.7085987 40.4162532)
Sushi Bar,5,Chamartín,POINT (-3.6734726 40.4582777)
Sushi Gin,4,Salamanca,POINT (-3.6739455 40.4299573)
Sushi León,6,Tetuán,POINT (-3.6921047 40.465983)
Sushi Maxim,13,Puente de Vallecas,POINT (-3.6724115 40.3970228)
Sushi Mix Arganzuela,2,Arganzuela,POINT (-3.6905924 40.3935533)
Sushi More,1,Centro,POINT (-3.7024938 40.4222182)
Sushi Olé,4,Salamanca,POINT (-3.6759427 40.4356598)
Sushi Sensei Buffet Libre,1,Centro,POINT (-3.7070893 40.4137855)
Sushi Store,1,Centro,POINT (-3.6982533 40.4192036)
Sushi Tokami,6,Tetuán,POINT (-3.6955555 40.4458894)
Sushi Tomo,11,Carabanchel,POINT (-3.7686344 40.3766801)
Sushi Wok,20,San Blas-Canillejas,POINT (-3.5860616 40.4430913)
Sushi lamd,13,Puente de Vallecas,POINT (-3.6486061 40.381904)
Sushicome,1,Centro,POINT (-3.7183105 40.4114722)
Sushirakki,8,Fuencarral-El Pardo,POINT (-3.7022737 40.4820119)
Sushita Café,7,Chamberí,POINT (-3.6914963 40.4352938)
Sushiwakka,4,Salamanca,POINT (-3.6865268 40.4376132)
Sushiwakka Express,15,Ciudad Lineal,POINT (-3.648468 40.4332508)
Sákale Madrid,1,Centro,POINT (-3.7037052 40.4232513)
TAKOMAMA,1,Centro,POINT (-3.7001627 40.421697)
TAN-GO,10,Latina,POINT (-3.7461223 40.4079428)
TAPAloguistaS,7,Chamberí,POINT (-3.7045021 40.4254809)
TATEL Madrid,4,Salamanca,POINT (-3.6878077 40.4324628)
TGB,8,Fuencarral-El Pardo,POINT (-3.6930005 40.5098246)
TGI Fridays,6,Tetuán,POINT (-3.6943466 40.4514819)
TGI Fridays,6,Tetuán,POINT (-3.7083765 40.4793735)
