name,cod_distrito,distrito,geometry
La Suerte,18,Villa de Vallecas,POINT (-3.6279 40.3754)
La Sureña,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La Sureña,6,Tetuán,POINT (-3.7033 40.4582)
La Sureña,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
La Taba,1,Centro,POINT (-3.7039 40.4165)
La Taberna de Atocha,1,Centro,POINT (-3.7039 40.4165)
La Taberna de Chupi Lerendi,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La Taberna de Domínguez,6,Tetuán,POINT (-3.7033 40.4582)
La Taberna de Haya 13,6,Tetuán,POINT (-3.7033 40.4582)
La Taberna de Lezo,19,Vicálvaro,POINT (-3.601 40.4008)
La Taberna de Mister Pinkleton,1,Centro,POINT (-3.7039 40.4165)
La Taberna de Moncloa,7,Chamberí,POINT (-3.7037 40.4336)
La Taberna de Nazaré,6,Tetuán,POINT (-3.7033 40.4582)
La Taberna de Olavide,7,Chamberí,POINT (-3.7037 40.4336)
La Taberna de Paula,7,Chamberí,POINT (-3.7037 40.4336)
La Taberna de Pepe,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La Taberna de Peñalver,4,Salamanca,POINT (-3.678 40.4297)
La Taberna de Súchil,7,Chamberí,POINT (-3.7037 40.4336)
La Taberna de la Daniela,1,Centro,POINT (-3.7039 40.4165)
La Taberna del Alabardero,1,Centro,POINT (-3.7039 40.4165)
La Taberna del Arte,7,Chamberí,POINT (-3.7037 40.4336)
La Taberna del Chato,1,Centro,POINT (-3.7039 40.4165)
La Taberna del Foque,16,Hortaleza,POINT (-3.6457 40.4746)
La Taberna del Manu,7,Chamberí,POINT (-3.7037 40.4336)
La Tabla de Góngora,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La Tacoteca,2,Arganzuela,POINT (-3.6975 40.3989)
La Tagliatela,7,Chamberí,POINT (-3.7037 40.4336)
La Tagliatella,18,Villa de Vallecas,POINT (-3.6279 40.3754)
La Tagliatella,6,Tetuán,POINT (-3.7033 40.4582)
La Tagliatella,4,Salamanca,POINT (-3.678 40.4297)
La Tagliatella,6,Tetuán,POINT (-3.7033 40.4582)
La Tagliatella,15,Ciudad Lineal,POINT (-3.6517 40.4455)
La Tagliatella,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La Tagliatella,1,Centro,POINT (-3.7039 40.4165)
La Tagliatella,2,Arganzuela,POINT (-3.6975 40.3989)
La Tagliatella,2,Arganzuela,POINT (-3.6975 40.3989)
La Tagliatella,4,Salamanca,POINT (-3.678 40.4297)
La Tagliatella,1,Centro,POINT (-3.7039 40.4165)
La Tagliatella,6,Tetuán,POINT (-3.7033 40.4582)
La Tagliatella,4,Salamanca,POINT (-3.678 40.4297)
La Tagliatella,1,Centro,POINT (-3.7039 40.4165)
La Tagliatella,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
La Tagliatella,3,Retiro,POINT (-3.6767 40.411)
La Tagliatella,16,Hortaleza,POINT (-3.6457 40.4746)
La Tagliatella,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La Tagliatella,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
La Tagliatella,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
La Taguara,2,Arganzuela,POINT (-3.6975 40.3989)
La Tahona,6,Tetuán,POINT (-3.7033 40.4582)
La Tajada,5,Chamartín,POINT (-3.6781 40.4518)
La Tapa,7,Chamberí,POINT (-3.7037 40.4336)
La Tape,7,Chamberí,POINT (-3.7037 40.4336)
La Tapería de Malasaña,1,Centro,POINT (-3.7039 40.4165)
La Taquería de Birra,1,Centro,POINT (-3.7039 40.4165)
La Taquería de Birra,7,Chamberí,POINT (-3.7037 40.4336)
La Tasca,1,Centro,POINT (-3.7039 40.4165)
La Tasca de Figueroa,1,Centro,POINT (-3.7039 40.4165)
La Tasca de Ventura,1,Centro,POINT (-3.7039 40.4165)
La Tasca del Retiro,4,Salamanca,POINT (-3.678 40.4297)
La Tasqueria,4,Salamanca,POINT (-3.678 40.4297)
La Tasquita de Enfrente,1,Centro,POINT (-3.7039 40.4165)
La Tasquita de Pereira,5,Chamartín,POINT (-3.6781 40.4518)
La Tasquita de Teixeira,6,Tetuán,POINT (-3.7033 40.4582)
La Taurina,1,Centro,POINT (-3.7039 40.4165)
La Tavernetta,7,Chamberí,POINT (-3.7037 40.4336)
La Temeraria,1,Centro,POINT (-3.7039 40.4165)
La Teranga,1,Centro,POINT (-3.7039 40.4165)
La Tercera,1,Centro,POINT (-3.7039 40.4165)
La Terraza Restaurante,1,Centro,POINT (-3.7039 40.4165)
La Terraza de Monty's,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
La Terraza de Polack,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
La Terraza de Salud,1,Centro,POINT (-3.7039 40.4165)
La Terraza del Santo Domingo,1,Centro,POINT (-3.7039 40.4165)
La Tintorería,1,Centro,POINT (-3.7039 40.4165)
La Tita,1,Centro,POINT (-3.7039 40.4165)
La Toga,6,Tetuán,POINT (-3.7033 40.4582)
La Tomasa,18,Villa de Vallecas,POINT (-3.6279 40.3754)
La Toná,5,Chamartín,POINT (-3.6781 40.4518)
La Toná,1,Centro,POINT (-3.7039 40.4165)
La Toquilla,10,Latina,POINT (-3.745 40.3967)
La Torino Restaurante Parilla,21,Barajas,POINT (-3.5795 40.4719)
La Tortilla,15,Ciudad Lineal,POINT (-3.6517 40.4455)
La Toscana,1,Centro,POINT (-3.7039 40.4165)
La Toñá,16,Hortaleza,POINT (-3.6457 40.4746)
La Tradición,1,Centro,POINT (-3.7039 40.4165)
La Tragantía,5,Chamartín,POINT (-3.6781 40.4518)
La Traviesa,4,Salamanca,POINT (-3.678 40.4297)
La Traviesa,1,Centro,POINT (-3.7039 40.4165)
La Trinera,4,Salamanca,POINT (-3.678 40.4297)
La Troyka,1,Centro,POINT (-3.7039 40.4165)
La Txapela,1,Centro,POINT (-3.7039 40.4165)
La Txulapona,15,Ciudad Lineal,POINT (-3.6517 40.4455)
La Tía Carlota,2,Arganzuela,POINT (-3.6975 40.3989)
La Tía Cebolla,1,Centro,POINT (-3.7039 40.4165)
La Tía Juana,7,Chamberí,POINT (-3.7037 40.4336)
La Uramakeria Sushi,6,Tetuán,POINT (-3.7033 40.4582)
La Vaca,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
La Vaca Argentina,4,Salamanca,POINT (-3.678 40.4297)
La Vaca Argentina AZCA,5,Chamartín,POINT (-3.6781 40.4518)
La Vaca Picada,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La Vaca y La Hurta,1,Centro,POINT (-3.7039 40.4165)
La Vanduca,4,Salamanca,POINT (-3.678 40.4297)
La Vaquería Montañesa,7,Chamberí,POINT (-3.7037 40.4336)
La Vecchia Milano,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
La Vegana de Madrid,15,Ciudad Lineal,POINT (-3.6517 40.4455)
La Venganza De Malinche,7,Chamberí,POINT (-3.7037 40.4336)
La Venganza de Malinche,1,Centro,POINT (-3.7039 40.4165)
La Venganza de Malinche,1,Centro,POINT (-3.7039 40.4165)
La Vera,1,Centro,POINT (-3.7039 40.4165)
La Veranda,1,Centro,POINT (-3.7039 40.4165)
La Victoria,1,Centro,POINT (-3.7039 40.4165)
La Villa,7,Chamberí,POINT (-3.7037 40.4336)
La Villa,6,Tetuán,POINT (-3.7033 40.4582)
La Villa de Asturias,15,Ciudad Lineal,POINT (-3.6517 40.4455)
La Villa del Narcea,7,Chamberí,POINT (-3.7037 40.4336)
La Virgen 154,7,Chamberí,POINT (-3.7037 40.4336)
La Vivaracha,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
La Zaguina,7,Chamberí,POINT (-3.7037 40.4336)
La Zanta,1,Centro,POINT (-3.7039 40.4165)
La bellota,21,Barajas,POINT (-3.5795 40.4719)
La bodeguita,19,Vicálvaro,POINT (-3.601 40.4008)
La bodeguita de Orense,6,Tetuán,POINT (-3.7033 40.4582)
La cacharrería,16,Hortaleza,POINT (-3.6457 40.4746)
La cajita de Nori,7,Chamberí,POINT (-3.7037 40.4336)
La casa del pica pollo,17,Villaverde,POINT (-3.6921 40.3401)
La casa del pulpo,12,Usera,POINT (-3.7072 40.381)
La casa gallega,1,Centro,POINT (-3.7039 40.4165)
La catedral,10,Latina,POINT (-3.745 40.3967)
La cervecera,13,Puente de Vallecas,POINT (-3.6622 40.3851)
La chula de chamberí,7,Chamberí,POINT (-3.7037 40.4336)
La cocina de Gucho,6,Tetuán,POINT (-3.7033 40.4582)
La cocina de Sofía,18,Villa de Vallecas,POINT (-3.6279 40.3754)
La coloquial,5,Chamartín,POINT (-3.6781 40.4518)
La croquetta,4,Salamanca,POINT (-3.678 40.4297)
La cueva de 1900,1,Centro,POINT (-3.7039 40.4165)
La esquina criolla,6,Tetuán,POINT (-3.7033 40.4582)
La esquina mexicana,1,Centro,POINT (-3.7039 40.4165)
La familia,17,Villaverde,POINT (-3.6921 40.3401)
La familia Perú,17,Villaverde,POINT (-3.6921 40.3401)
La flor de la canela,1,Centro,POINT (-3.7039 40.4165)
La fábrica,7,Chamberí,POINT (-3.7037 40.4336)
La fábula,11,Carabanchel,POINT (-3.7409 40.3823)
La fábula,11,Carabanchel,POINT (-3.7409 40.3823)
La mafia,6,Tetuán,POINT (-3.7033 40.4582)
La malagueta chica,19,Vicálvaro,POINT (-3.601 40.4008)
La mamona Castellana,4,Salamanca,POINT (-3.678 40.4297)
La mesa puesta II,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La oveja negra,18,Villa de Vallecas,POINT (-3.6279 40.3754)
La oveja negra,13,Puente de Vallecas,POINT (-3.6622 40.3851)
La paella de Dolores,18,Villa de Vallecas,POINT (-3.6279 40.3754)
La panocha,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La panza de Sancho,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
La parrilla del sur,18,Villa de Vallecas,POINT (-3.6279 40.3754)
La perla oriental,14,Moratalaz,POINT (-3.6454 40.4076)
La piemontesa,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
La pizza è bella,2,Arganzuela,POINT (-3.6975 40.3989)
La quinta de Chamartín,5,Chamartín,POINT (-3.6781 40.4518)
La rebelión de los mandiles,1,Centro,POINT (-3.7039 40.4165)
La taberna de Usera,12,Usera,POINT (-3.7072 40.381)
La tapa de amistad,1,Centro,POINT (-3.7039 40.4165)
La tasca suprema,7,Chamberí,POINT (-3.7037 40.4336)
La terraza by la Zamorana,7,Chamberí,POINT (-3.7037 40.4336)
La tertulia,14,Moratalaz,POINT (-3.6454 40.4076)
La testarruda,1,Centro,POINT (-3.7039 40.4165)
La vaca argentina,1,Centro,POINT (-3.7039 40.4165)
La Ñusta,10,Latina,POINT (-3.745 40.3967)
LaLaPizza,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
LaSal,5,Chamartín,POINT (-3.6781 40.4518)
LaTa TaPa,1,Centro,POINT (-3.7039 40.4165)
Lab '84,1,Centro,POINT (-3.7039 40.4165)
Labarka de Pintxos,1,Centro,POINT (-3.7039 40.4165)
Lacaña,1,Centro,POINT (-3.7039 40.4165)
Lady Macao,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Lakasa,7,Chamberí,POINT (-3.7037 40.4336)
Lalín Casa del Pulpo,1,Centro,POINT (-3.7039 40.4165)
Lambuzo,1,Centro,POINT (-3.7039 40.4165)
Lambuzo,3,Retiro,POINT (-3.6767 40.411)
Lamiak,1,Centro,POINT (-3.7039 40.4165)
Lamian,1,Centro,POINT (-3.7039 40.4165)
Lamonarracha,7,Chamberí,POINT (-3.7037 40.4336)
Lamucca,4,Salamanca,POINT (-3.678 40.4297)
Lamucca,4,Salamanca,POINT (-3.678 40.4297)
Lamucca,7,Chamberí,POINT (-3.7037 40.4336)
Lamucca,1,Centro,POINT (-3.7039 40.4165)
Lamucca de Prado,1,Centro,POINT (-3.7039 40.4165)
Lan Lan Oriental,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Landania,3,Retiro,POINT (-3.6767 40.411)
Lanteo,7,Chamberí,POINT (-3.7037 40.4336)
Lanzhou Beef Noodles,1,Centro,POINT (-3.7039 40.4165)
Lao Tou,12,Usera,POINT (-3.7072 40.381)
Lar Piñeiro,4,Salamanca,POINT (-3.678 40.4297)
Lar de Domingo,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Lara Grill,1,Centro,POINT (-3.7039 40.4165)
Lara Grill,7,Chamberí,POINT (-3.7037 40.4336)
Las 10 Tapas De Santa Ana,1,Centro,POINT (-3.7039 40.4165)
Las Bra sas Peruanas,10,Latina,POINT (-3.745 40.3967)
Las Brasas de Vulcano,1,Centro,POINT (-3.7039 40.4165)
Las Bravas,1,Centro,POINT (-3.7039 40.4165)
Las Bravas,1,Centro,POINT (-3.7039 40.4165)
Las Bridas,7,Chamberí,POINT (-3.7037 40.4336)
Las Bóvedas de Cibeles,1,Centro,POINT (-3.7039 40.4165)
Las Casas,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Las Columnas,1,Centro,POINT (-3.7039 40.4165)
Las Costillas,13,Puente de Vallecas,POINT (-3.6622 40.3851)
Las Cubas,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Las Cubas,1,Centro,POINT (-3.7039 40.4165)
Las Cuevas de Luis Candelas,1,Centro,POINT (-3.7039 40.4165)
Las Cuevas del Duque,7,Chamberí,POINT (-3.7037 40.4336)
Las Delicias del Jamón,1,Centro,POINT (-3.7039 40.4165)
Las Gaviotas,1,Centro,POINT (-3.7039 40.4165)
Las Jarritas,6,Tetuán,POINT (-3.7033 40.4582)
Las Marismas,1,Centro,POINT (-3.7039 40.4165)
Las Moreras,21,Barajas,POINT (-3.5795 40.4719)
Las Murallas,10,Latina,POINT (-3.745 40.3967)
Las Pecas: Tex-Mex pizza,10,Latina,POINT (-3.745 40.3967)
Las Reses,7,Chamberí,POINT (-3.7037 40.4336)
Las Rocas,2,Arganzuela,POINT (-3.6975 40.3989)
Las Tablas,1,Centro,POINT (-3.7039 40.4165)
Las Tapas del Real,1,Centro,POINT (-3.7039 40.4165)
Las Tortillas de Gabino,7,Chamberí,POINT (-3.7037 40.4336)
Las Uvas Dulces,1,Centro,POINT (-3.7039 40.4165)
Las Viñas,1,Centro,POINT (-3.7039 40.4165)
Las amigas,13,Puente de Vallecas,POINT (-3.6622 40.3851)
Las tapas de bacalao,2,Arganzuela,POINT (-3.6975 40.3989)
Lateral,4,Salamanca,POINT (-3.678 40.4297)
Lateral,4,Salamanca,POINT (-3.678 40.4297)
Lateral,6,Tetuán,POINT (-3.7033 40.4582)
Lateral,1,Centro,POINT (-3.7039 40.4165)
Lateral Fuencarral,1,Centro,POINT (-3.7039 40.4165)
Lateral Santa Ana,1,Centro,POINT (-3.7039 40.4165)
Latigazo,1,Centro,POINT (-3.7039 40.4165)
Lauricca,7,Chamberí,POINT (-3.7037 40.4336)
Laventana Verde,16,Hortaleza,POINT (-3.6457 40.4746)
Lazcano,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Le Bistroman Atelier,1,Centro,POINT (-3.7039 40.4165)
Le Chateau de l'Entrecot,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Le Cocó,1,Centro,POINT (-3.7039 40.4165)
Le Coq,4,Salamanca,POINT (-3.678 40.4297)
Le Macao,5,Chamartín,POINT (-3.6781 40.4518)
Le Parisien,2,Arganzuela,POINT (-3.6975 40.3989)
Le Patrón,1,Centro,POINT (-3.7039 40.4165)
Le Petit,7,Chamberí,POINT (-3.7037 40.4336)
Le Petit Prince,4,Salamanca,POINT (-3.678 40.4297)
Le coq,1,Centro,POINT (-3.7039 40.4165)
Le coq,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Lechona Don Harol,12,Usera,POINT (-3.7072 40.381)
Lelong Asian Club,1,Centro,POINT (-3.7039 40.4165)
Lena,1,Centro,POINT (-3.7039 40.4165)
Leomar,1,Centro,POINT (-3.7039 40.4165)
Les Mauvais Garçons,1,Centro,POINT (-3.7039 40.4165)
Lettera Trattoria Moderna,1,Centro,POINT (-3.7039 40.4165)
Lev,1,Centro,POINT (-3.7039 40.4165)
Level,1,Centro,POINT (-3.7039 40.4165)
Leyenda Oriental,1,Centro,POINT (-3.7039 40.4165)
Leña,7,Chamberí,POINT (-3.7037 40.4336)
Leña Bar y Restaurante,1,Centro,POINT (-3.7039 40.4165)
León V,1,Centro,POINT (-3.7039 40.4165)
Lhardy,1,Centro,POINT (-3.7039 40.4165)
Li-Sushi,11,Carabanchel,POINT (-3.7409 40.3823)
Lied Restauración,21,Barajas,POINT (-3.5795 40.4719)
Lima Limón,3,Retiro,POINT (-3.6767 40.411)
Lima Nikkei,6,Tetuán,POINT (-3.7033 40.4582)
Limanta,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Limo,7,Chamberí,POINT (-3.7037 40.4336)
Lisanti,6,Tetuán,POINT (-3.7033 40.4582)
Little Dragon,1,Centro,POINT (-3.7039 40.4165)
Little Hotpot,7,Chamberí,POINT (-3.7037 40.4336)
Livin' Japan,1,Centro,POINT (-3.7039 40.4165)
Lizarrán,4,Salamanca,POINT (-3.678 40.4297)
Lizarrán,1,Centro,POINT (-3.7039 40.4165)
Lizarrán,16,Hortaleza,POINT (-3.6457 40.4746)
Lizarrán,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Lizarrán,21,Barajas,POINT (-3.5795 40.4719)
Lizarrán,1,Centro,POINT (-3.7039 40.4165)
Lizarrán,4,Salamanca,POINT (-3.678 40.4297)
Lizarrán,5,Chamartín,POINT (-3.6781 40.4518)
Lizarrán,6,Tetuán,POINT (-3.7033 40.4582)
Lizarrán,5,Chamartín,POINT (-3.6781 40.4518)
Lizarrán,7,Chamberí,POINT (-3.7037 40.4336)
Lizarrán,7,Chamberí,POINT (-3.7037 40.4336)
Lizarrán,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Lizarrán,7,Chamberí,POINT (-3.7037 40.4336)
Lizarrán,7,Chamberí,POINT (-3.7037 40.4336)
Llagar La Llobera,7,Chamberí,POINT (-3.7037 40.4336)
Llagar de Maiquez,3,Retiro,POINT (-3.6767 40.411)
Lobato,16,Hortaleza,POINT (-3.6457 40.4746)
Lobbo,5,Chamartín,POINT (-3.6781 40.4518)
Lobito de Mar Madrid,4,Salamanca,POINT (-3.678 40.4297)
Lobsterie,1,Centro,POINT (-3.7039 40.4165)
Locheng Paidang,12,Usera,POINT (-3.7072 40.381)
Loft 39,4,Salamanca,POINT (-3.678 40.4297)
Lola & Co,1,Centro,POINT (-3.7039 40.4165)
Lola Gastrobar,21,Barajas,POINT (-3.5795 40.4719)
Lola Si Mola,1,Centro,POINT (-3.7039 40.4165)
Loreto,1,Centro,POINT (-3.7039 40.4165)
Los 2 Amigos,11,Carabanchel,POINT (-3.7409 40.3823)
Los 2 Amigos III,11,Carabanchel,POINT (-3.7409 40.3823)
Los 33,1,Centro,POINT (-3.7039 40.4165)
Los Amigos,1,Centro,POINT (-3.7039 40.4165)
Los Andenes,7,Chamberí,POINT (-3.7037 40.4336)
Los Arcos,1,Centro,POINT (-3.7039 40.4165)
Los Arcos de Ponzano,7,Chamberí,POINT (-3.7037 40.4336)
Los Arrieros,1,Centro,POINT (-3.7039 40.4165)
Los Arroces de Segis,6,Tetuán,POINT (-3.7033 40.4582)
Los Arroces de Segis 2,6,Tetuán,POINT (-3.7033 40.4582)
Los Arroces de la Finca,21,Barajas,POINT (-3.5795 40.4719)
Los Austrias,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Los Barriles,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Los Barriletes,4,Salamanca,POINT (-3.678 40.4297)
Los Buenos Caldos,6,Tetuán,POINT (-3.7033 40.4582)
Los Cantaritos,12,Usera,POINT (-3.7072 40.381)
Los Carnales,1,Centro,POINT (-3.7039 40.4165)
Los Castaños,2,Arganzuela,POINT (-3.6975 40.3989)
Los Castaños II,12,Usera,POINT (-3.7072 40.381)
Los Chuchis,2,Arganzuela,POINT (-3.6975 40.3989)
Los Cotos,2,Arganzuela,POINT (-3.6975 40.3989)
Los Fogones,19,Vicálvaro,POINT (-3.601 40.4008)
Los Galayos,1,Centro,POINT (-3.7039 40.4165)
Los Galeones,21,Barajas,POINT (-3.5795 40.4719)
Los Gallegos,21,Barajas,POINT (-3.5795 40.4719)
Los Guacamoles,1,Centro,POINT (-3.7039 40.4165)
Los Guacamoles,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Los Herreros,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Los Hierros,7,Chamberí,POINT (-3.7037 40.4336)
Los Il Posto di Conde,4,Salamanca,POINT (-3.678 40.4297)
Los Madroños,1,Centro,POINT (-3.7039 40.4165)
Los Mariscos,13,Puente de Vallecas,POINT (-3.6622 40.3851)
Los Maños,16,Hortaleza,POINT (-3.6457 40.4746)
Los Mesegares,11,Carabanchel,POINT (-3.7409 40.3823)
Los Metales Bar & Kitchen,2,Arganzuela,POINT (-3.6975 40.3989)
Los Molinos II,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Los Montes de Galicia,4,Salamanca,POINT (-3.678 40.4297)
Los Más Canalla,7,Chamberí,POINT (-3.7037 40.4336)
Los Nachos de Oro,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Los Nuevos Aros,6,Tetuán,POINT (-3.7033 40.4582)
Los Parros,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Los Pepes,6,Tetuán,POINT (-3.7033 40.4582)
Los Pescaítos,5,Chamartín,POINT (-3.6781 40.4518)
Los Porfiados,1,Centro,POINT (-3.7039 40.4165)
Los Remos,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Los Rotos,1,Centro,POINT (-3.7039 40.4165)
Los Tejares Bajos,4,Salamanca,POINT (-3.678 40.4297)
Los Tejares Bajos 2,4,Salamanca,POINT (-3.678 40.4297)
Los Tiernos,1,Centro,POINT (-3.7039 40.4165)
Los Toledanos,11,Carabanchel,POINT (-3.7409 40.3823)
Los Torreznos,7,Chamberí,POINT (-3.7037 40.4336)
Los Torreznos,5,Chamartín,POINT (-3.6781 40.4518)
Los Tres Cerditos,1,Centro,POINT (-3.7039 40.4165)
Los Volcanes,6,Tetuán,POINT (-3.7033 40.4582)
Los andenes,2,Arganzuela,POINT (-3.6975 40.3989)
Los fogones de la abuela Pilar,19,Vicálvaro,POINT (-3.601 40.4008)
Los pequeños Aro,6,Tetuán,POINT (-3.7033 40.4582)
Los Ángeles,7,Chamberí,POINT (-3.7037 40.4336)
Los Ángeles,1,Centro,POINT (-3.7039 40.4165)
Love Company,1,Centro,POINT (-3.7039 40.4165)
Lu&Cia,5,Chamartín,POINT (-3.6781 40.4518)
Lua,7,Chamberí,POINT (-3.7037 40.4336)
Luis,4,Salamanca,POINT (-3.678 40.4297)
Luis,2,Arganzuela,POINT (-3.6975 40.3989)
Luke,1,Centro,POINT (-3.7039 40.4165)
Luna Rossa,1,Centro,POINT (-3.7039 40.4165)
Lunch & Dinner,16,Hortaleza,POINT (-3.6457 40.4746)
Lunática,7,Chamberí,POINT (-3.7037 40.4336)
Luo's,7,Chamberí,POINT (-3.7037 40.4336)
Lupara Bar,21,Barajas,POINT (-3.5795 40.4719)
Lupita Cuzco,1,Centro,POINT (-3.7039 40.4165)
Lupita IV,13,Puente de Vallecas,POINT (-3.6622 40.3851)
Luxury,7,Chamberí,POINT (-3.7037 40.4336)
López & López,1,Centro,POINT (-3.7039 40.4165)
Lúa,4,Salamanca,POINT (-3.678 40.4297)
Lúbora,6,Tetuán,POINT (-3.7033 40.4582)
M,6,Tetuán,POINT (-3.7033 40.4582)
MI causa,6,Tetuán,POINT (-3.7033 40.4582)
MU! El Placer de la Carne,1,Centro,POINT (-3.7039 40.4165)
Ma Bretagne,7,Chamberí,POINT (-3.7037 40.4336)
Maca,2,Arganzuela,POINT (-3.6975 40.3989)
Macao,1,Centro,POINT (-3.7039 40.4165)
Macarena Madrid,2,Arganzuela,POINT (-3.6975 40.3989)
Maceira,1,Centro,POINT (-3.7039 40.4165)
Machico,6,Tetuán,POINT (-3.7033 40.4582)
Macoes,10,Latina,POINT (-3.745 40.3967)
Macuto,7,Chamberí,POINT (-3.7037 40.4336)
Mad Café,1,Centro,POINT (-3.7039 40.4165)
Mad Mad Vegan,1,Centro,POINT (-3.7039 40.4165)
Mad Mad Vegan,1,Centro,POINT (-3.7039 40.4165)
Madam,1,Centro,POINT (-3.7039 40.4165)
Madre Mía - Restaurante,10,Latina,POINT (-3.745 40.3967)
Madrid Grill,1,Centro,POINT (-3.7039 40.4165)
Madrid Oyster Bar,1,Centro,POINT (-3.7039 40.4165)
Madrí Madre,1,Centro,POINT (-3.7039 40.4165)
Magaly,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Magasand,4,Salamanca,POINT (-3.678 40.4297)
Magerit,7,Chamberí,POINT (-3.7037 40.4336)
Magumar,7,Chamberí,POINT (-3.7037 40.4336)
Main,16,Hortaleza,POINT (-3.6457 40.4746)
Maison Umami,16,Hortaleza,POINT (-3.6457 40.4746)
Maitake,4,Salamanca,POINT (-3.678 40.4297)
Maitia,5,Chamartín,POINT (-3.6781 40.4518)
Majar,17,Villaverde,POINT (-3.6921 40.3401)
Makan Saj,6,Tetuán,POINT (-3.7033 40.4582)
Maki,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Maki,1,Centro,POINT (-3.7039 40.4165)
Makitake,6,Tetuán,POINT (-3.7033 40.4582)
Makitake,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Makkila,7,Chamberí,POINT (-3.7037 40.4336)
Malacatín,1,Centro,POINT (-3.7039 40.4165)
Malafemmena,4,Salamanca,POINT (-3.678 40.4297)
Malatesta,1,Centro,POINT (-3.7039 40.4165)
Mallorca,7,Chamberí,POINT (-3.7037 40.4336)
Mallorca en Madrid,3,Retiro,POINT (-3.6767 40.411)
Malocchio,6,Tetuán,POINT (-3.7033 40.4582)
Malos,7,Chamberí,POINT (-3.7037 40.4336)
Malpica,1,Centro,POINT (-3.7039 40.4165)
Mama Campo,7,Chamberí,POINT (-3.7037 40.4336)
Mama Dumplings,1,Centro,POINT (-3.7039 40.4165)
Mama Pizza,17,Villaverde,POINT (-3.6921 40.3401)
Mama Teresa Burger,2,Arganzuela,POINT (-3.6975 40.3989)
Mamazzita,4,Salamanca,POINT (-3.678 40.4297)
Mami Burguer,14,Moratalaz,POINT (-3.6454 40.4076)
Mami Tacos Birrieria,7,Chamberí,POINT (-3.7037 40.4336)
Mamma Juana,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Mamá Campo,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Mamá Chicó,1,Centro,POINT (-3.7039 40.4165)
Mandarin Express,6,Tetuán,POINT (-3.7033 40.4582)
Mandarina Plant-Based Kitchen,1,Centro,POINT (-3.7039 40.4165)
Mandela 100,1,Centro,POINT (-3.7039 40.4165)
Mandioca,7,Chamberí,POINT (-3.7037 40.4336)
Manila Bar,6,Tetuán,POINT (-3.7033 40.4582)
Manka Peruano,6,Tetuán,POINT (-3.7033 40.4582)
Manolita Chen,4,Salamanca,POINT (-3.678 40.4297)
Mar Food,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Mar Y Tierra,5,Chamartín,POINT (-3.6781 40.4518)
Mar y Sal,2,Arganzuela,POINT (-3.6975 40.3989)
Mar y Tierra,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Mar y Tierra Montecarmelo,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
